Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Temp9am,Temp3pm,RainToday,Year,Month,DayOfMonth,DayOfWeek,Month_sin,Month_cos,Season,lag1_Rainfall,lag1_Humidity3pm,roll3_Rainfall,TempRange,LocationCluster
Launceston,13.3,25.6,0.0,NNW,44.0,ESE,N,6.0,26.0,69.0,49.0,1010.6,1007.8,8.0,18.8,24.4,No,2009,2,6,4,0.8660254037844386,0.5000000000000001,Summer,0.0,52.0,0.5333333333333333,12.3,C0
Wollongong,13.2,18.8,0.0,NNE,26.0,SW,NE,11.0,15.0,64.0,58.0,1035.3,1031.8,7.0,16.5,18.3,No,2011,10,18,1,-0.8660254037844386,0.5000000000000001,Spring,0.8,51.0,33.86666666666667,5.600000000000001,C1
Cobar,8.5,22.2,0.0,SW,65.0,N,W,13.0,17.0,24.0,18.0,1015.6,1011.8,3.0,15.1,21.9,No,2013,8,14,2,-0.8660254037844384,-0.5000000000000004,Winter,0.0,21.0,0.0,13.7,C2
Darwin,17.3,29.6,0.0,E,28.0,E,NNW,20.0,19.0,72.0,57.0,1015.4,1011.5,1.0,22.7,27.9,No,2014,7,24,3,-0.4999999999999998,-0.8660254037844388,Winter,0.0,28.0,0.0,12.3,C4
Darwin,28.4,34.8,0.8,NNW,44.0,WNW,WNW,19.0,30.0,66.0,55.0,1008.3,1004.6,5.0,31.6,33.7,No,2009,12,9,2,-2.4492935982947064e-16,1.0,Summer,0.0,56.0,0.13333333333333097,6.399999999999999,C4
PearceRAAF,14.8,30.9,0.0,ENE,44.0,NE,ENE,22.0,17.0,17.0,10.0,1019.7,1015.2,0.0,24.4,30.1,No,2010,11,1,0,-0.5000000000000004,0.8660254037844384,Spring,0.0,13.0,0.0,16.099999999999998,C2
CoffsHarbour,19.4,23.8,0.4,S,48.0,SSW,SSW,17.0,17.0,84.0,75.0,1017.9,1016.9,8.0,21.8,23.5,No,2009,11,5,3,-0.5000000000000004,0.8660254037844384,Spring,0.0,74.0,0.0,4.400000000000002,C1
GoldCoast,14.3,21.6,0.0,S,52.0,SSW,SSW,20.0,22.0,45.0,39.0,1015.7,1015.4,5.0,18.4,20.9,No,2013,6,3,0,1.2246467991473532e-16,-1.0,Winter,0.0,70.0,6.733333333333328,7.300000000000001,C1
Newcastle,14.2,25.4,0.0,W,39.0,NW,SE,0.0,7.0,63.0,58.0,1017.6,1015.2,0.0,18.8,21.8,No,2016,3,31,3,1.0,6.123233995736766e-17,Autumn,8.0,58.0,2.6666666666666665,11.2,C0
Woomera,14.1,24.2,0.0,SW,35.0,SW,SW,11.0,20.0,80.0,42.0,1015.4,1012.9,2.0,17.4,23.9,No,2010,4,10,5,0.8660254037844387,-0.49999999999999983,Autumn,33.6,60.0,12.466666666666667,10.1,C2
Albury,9.3,21.9,0.0,WSW,43.0,WSW,WNW,22.0,26.0,62.0,35.0,1012.0,1011.9,8.0,14.9,19.6,No,2013,11,9,5,-0.5000000000000004,0.8660254037844384,Spring,0.0,23.0,0.0,12.599999999999998,C0
Ballarat,9.2,30.2,0.0,N,50.0,ESE,N,7.0,30.0,59.0,19.0,1008.7,1004.5,7.0,17.7,29.0,No,2014,2,18,1,0.8660254037844386,0.5000000000000001,Summer,0.0,23.0,0.13333333333333808,21.0,C1
Dartmoor,8.3,23.0,0.0,SE,44.0,S,SSE,13.0,20.0,65.0,40.0,1017.9,1016.4,5.0,14.8,22.2,No,2010,1,27,2,0.49999999999999994,0.8660254037844387,Summer,0.0,53.0,0.0,14.7,C3
MountGambier,9.8,28.3,0.0,SSW,41.0,ESE,SSW,7.0,17.0,99.0,36.0,1022.7,1020.5,7.0,15.5,27.5,No,2015,2,10,1,0.8660254037844386,0.5000000000000001,Summer,0.0,41.0,0.0,18.5,C3
Watsonia,10.0,28.2,0.8,W,31.0,ENE,W,0.0,9.0,99.0,37.0,1023.8,1018.9,1.0,13.8,27.9,No,2013,4,12,4,0.8660254037844387,-0.49999999999999983,Autumn,0.2,87.0,0.06666666666667141,18.2,C0
Newcastle,17.2,23.8,13.4,W,39.0,SW,SE,11.0,15.0,94.0,69.0,1017.6,1015.2,8.0,17.4,22.6,Yes,2009,2,11,2,0.8660254037844386,0.5000000000000001,Summer,0.8,83.0,0.26666666666666666,6.600000000000001,C0
Nhil,12.4,19.6,0.0,W,48.0,NW,SW,20.0,26.0,69.0,92.0,1015.8,1015.1,5.0,14.8,13.6,No,2017,5,1,0,0.49999999999999994,-0.8660254037844387,Autumn,0.2,61.0,0.13333333333333452,7.200000000000001,C1
PearceRAAF,12.4,17.7,2.2,N,43.0,NNW,W,22.0,15.0,85.0,91.0,1011.8,1010.6,8.0,15.7,16.6,Yes,2011,7,15,4,-0.4999999999999998,-0.8660254037844388,Winter,0.0,49.0,3.2,5.299999999999999,C2
Perth,7.6,18.4,7.8,WSW,35.0,NE,WNW,9.0,15.0,91.0,58.0,1021.2,1018.1,4.0,11.4,17.0,Yes,2012,8,2,3,-0.8660254037844384,-0.5000000000000004,Winter,11.2,83.0,5.999999999999996,10.799999999999999,C0
NorfolkIsland,20.2,26.0,1.2,E,39.0,ENE,ENE,22.0,26.0,73.0,71.0,1018.9,1017.1,3.0,23.6,24.2,Yes,2012,2,19,6,0.8660254037844386,0.5000000000000001,Summer,8.0,75.0,2.6666666666666665,5.800000000000001,C3
Wollongong,19.9,23.6,1.0,NE,35.0,SSW,S,7.0,13.0,88.0,79.0,1014.8,1013.8,8.0,20.8,23.3,No,2016,1,25,0,0.49999999999999994,0.8660254037844387,Summer,4.6,66.0,11.799999999999999,3.700000000000003,C1
Walpole,15.1,18.4,3.8,ESE,41.0,E,ESE,15.0,22.0,100.0,100.0,1016.2,1016.9,5.0,16.2,17.3,Yes,2013,3,15,4,1.0,6.123233995736766e-17,Autumn,0.0,80.0,1.0666666666666667,3.299999999999999,C3
Launceston,7.6,21.1,0.0,NNW,31.0,NW,NW,11.0,17.0,73.0,62.0,1016.3,1014.2,8.0,14.6,19.3,No,2016,12,16,4,-2.4492935982947064e-16,1.0,Summer,0.0,34.0,0.0,13.500000000000002,C0
Williamtown,10.5,21.8,0.0,SSE,39.0,SW,SSE,26.0,28.0,25.0,31.0,1013.3,1010.7,0.0,18.9,20.3,No,2012,9,24,0,-1.0,-1.8369701987210297e-16,Spring,0.0,20.0,0.0,11.3,C1
CoffsHarbour,21.8,30.3,0.0,NE,57.0,NW,NNE,19.0,39.0,63.0,66.0,1012.6,1010.4,5.0,27.8,28.2,No,2017,1,10,1,0.49999999999999994,0.8660254037844387,Summer,0.0,64.0,5.066666666666645,8.5,C1
Sydney,12.8,17.7,38.4,SSE,78.0,S,SW,28.0,26.0,69.0,80.0,1015.3,1016.6,7.0,15.5,14.5,Yes,2014,8,19,1,-0.8660254037844384,-0.5000000000000004,Winter,21.8,90.0,16.799999999999997,4.899999999999999,C1
NorahHead,15.7,17.7,0.0,NW,54.0,W,W,13.0,17.0,59.0,48.0,1002.2,1002.3,5.0,13.9,15.9,No,2010,8,12,3,-0.8660254037844384,-0.5000000000000004,Winter,0.2,47.0,0.10000000000000711,7.099999999999998,C1
Bendigo,1.9,13.0,0.0,W,28.0,SW,WSW,9.0,11.0,84.0,49.0,1025.5,1023.9,1.0,7.5,12.0,No,2010,8,6,4,-0.8660254037844384,-0.5000000000000004,Winter,2.6,55.0,1.0666666666666667,11.1,C0
MountGinini,5.4,8.9,0.0,W,67.0,W,W,22.0,31.0,98.0,96.0,1017.6,1015.2,5.0,5.6,8.2,No,2014,5,23,4,0.49999999999999994,-0.8660254037844387,Autumn,0.0,95.0,0.6000000000000071,3.5,C1
PerthAirport,22.8,35.6,0.0,E,76.0,NE,E,31.0,20.0,51.0,16.0,1013.4,1010.3,1.0,28.4,35.0,No,2011,3,15,1,1.0,6.123233995736766e-17,Autumn,0.0,18.0,0.0,12.8,C2
BadgerysCreek,6.3,22.9,0.0,SE,26.0,SW,NNE,0.0,0.0,91.0,38.0,1024.6,1021.4,5.0,12.5,22.0,No,2009,5,7,3,0.49999999999999994,-0.8660254037844387,Autumn,0.0,48.0,0.0,16.599999999999998,C0
CoffsHarbour,17.2,23.8,14.4,ESE,24.0,WSW,E,13.0,7.0,91.0,71.0,1025.2,1022.0,7.0,20.1,22.7,Yes,2012,4,15,6,0.8660254037844387,-0.49999999999999983,Autumn,2.8,71.0,2.533333333333314,6.600000000000001,C1
Cairns,24.0,27.8,35.4,SE,56.0,S,S,22.0,20.0,94.0,93.0,1011.2,1007.8,8.0,24.9,25.5,Yes,2014,3,20,3,1.0,6.123233995736766e-17,Autumn,0.0,62.0,0.0,3.8000000000000007,C4
Melbourne,9.9,14.2,0.2,WSW,50.0,WSW,SSE,26.0,19.0,77.0,80.0,1018.5,1015.9,7.0,11.4,13.1,No,2008,8,15,4,-0.8660254037844384,-0.5000000000000004,Winter,0.2,65.0,0.8000000000000002,4.299999999999999,C1
Ballarat,8.4,28.7,0.0,N,48.0,N,N,24.0,24.0,46.0,24.0,1017.6,1016.7,7.0,18.1,27.8,No,2014,11,7,4,-0.5000000000000004,0.8660254037844384,Spring,0.0,37.0,0.0,20.299999999999997,C1
Cobar,16.6,25.9,0.0,S,31.0,S,S,13.0,17.0,87.0,47.0,1014.6,1013.6,7.0,16.9,25.2,No,2012,3,17,5,1.0,6.123233995736766e-17,Autumn,0.0,83.0,0.0,9.299999999999997,C2
Witchcliffe,12.9,17.5,2.0,W,44.0,WNW,W,15.0,20.0,73.0,83.0,1011.1,1007.1,5.0,16.2,13.1,Yes,2015,8,19,2,-0.8660254037844384,-0.5000000000000004,Winter,18.6,73.0,8.133333333333322,4.6,C1
Albany,16.0,25.8,0.4,W,39.0,NW,SE,7.0,11.0,83.0,64.0,1014.3,1011.3,7.0,19.4,25.6,No,2013,11,4,0,-0.5000000000000004,0.8660254037844384,Spring,0.0,65.0,2.8000000000000003,9.8,C1
Sale,7.9,17.6,5.2,E,46.0,ESE,ESE,19.0,26.0,91.0,68.0,1024.3,1021.2,8.0,13.0,16.3,Yes,2013,4,20,5,0.8660254037844387,-0.49999999999999983,Autumn,5.6,60.0,1.8666666666666643,9.700000000000001,C1
Witchcliffe,15.6,33.8,0.0,W,33.0,ENE,W,13.0,15.0,43.0,33.0,1013.1,1010.8,5.0,25.6,30.6,No,2014,2,4,1,0.8660254037844386,0.5000000000000001,Summer,0.0,26.0,0.0,18.199999999999996,C1
AliceSprings,0.9,19.9,0.0,ESE,35.0,SSE,SSE,6.0,13.0,62.0,28.0,1023.5,1019.0,0.0,8.7,19.7,No,2011,7,22,4,-0.4999999999999998,-0.8660254037844388,Winter,0.0,15.0,0.0,19.0,C2
Newcastle,19.5,26.2,0.0,W,39.0,S,SE,4.0,4.0,84.0,65.0,1017.6,1015.2,6.0,21.3,26.0,No,2014,3,13,3,1.0,6.123233995736766e-17,Autumn,0.0,45.0,0.0,6.699999999999999,C0
Hobart,10.7,15.4,1.6,S,22.0,W,WNW,2.0,9.0,92.0,72.0,1005.8,1002.1,8.0,11.9,15.1,Yes,2015,4,24,4,0.8660254037844387,-0.49999999999999983,Autumn,0.0,78.0,0.0,4.700000000000001,C1
Portland,12.2,19.6,0.8,SE,46.0,ESE,SE,24.0,26.0,72.0,63.0,1023.0,1020.8,8.0,16.0,18.3,No,2014,1,8,2,0.49999999999999994,0.8660254037844387,Summer,0.0,63.0,4.0,7.400000000000002,C3
AliceSprings,18.9,30.7,0.0,WSW,44.0,W,WSW,20.0,26.0,21.0,13.0,1016.4,1014.3,1.0,24.8,29.6,No,2015,8,23,6,-0.8660254037844384,-0.5000000000000004,Winter,0.0,10.0,0.0,11.8,C2
Melbourne,9.6,20.0,0.2,N,43.0,N,WNW,19.0,9.0,68.0,76.0,1019.6,1018.4,1.0,14.2,15.1,No,2017,5,6,5,0.49999999999999994,-0.8660254037844387,Autumn,0.0,47.0,0.26666666666666666,10.4,C1
GoldCoast,21.6,27.8,4.2,S,52.0,SSE,SSE,39.0,41.0,95.0,73.0,1013.7,1012.8,5.0,25.0,25.5,Yes,2016,2,7,6,0.8660254037844386,0.5000000000000001,Summer,13.6,100.0,10.39999999999999,6.199999999999999,C1
Townsville,26.0,33.0,0.0,NNE,30.0,NW,NE,9.0,17.0,67.0,54.0,1010.7,1007.3,8.0,30.6,33.3,No,2017,3,7,1,1.0,6.123233995736766e-17,Autumn,0.0,59.0,3.133333333333343,7.0,C4
NorahHead,16.9,20.4,14.2,SSE,65.0,SE,SE,43.0,37.0,74.0,84.0,1021.6,1017.4,5.0,19.3,18.8,Yes,2009,2,14,5,0.8660254037844386,0.5000000000000001,Summer,16.0,77.0,14.533333333333333,3.5,C1
AliceSprings,7.6,24.7,0.0,ESE,33.0,ESE,ESE,0.0,20.0,42.0,22.0,1020.2,1016.3,0.0,17.2,23.7,No,2009,4,30,3,0.8660254037844387,-0.49999999999999983,Autumn,0.0,20.0,0.0,17.1,C2
Cobar,4.6,17.8,0.0,SSW,24.0,W,WSW,7.0,4.0,60.0,44.0,1026.2,1023.3,1.0,12.4,17.5,No,2009,8,3,0,-0.8660254037844384,-0.5000000000000004,Winter,0.0,41.0,0.0,13.200000000000001,C2
Canberra,14.4,32.3,0.0,NW,41.0,E,NW,2.0,20.0,79.0,31.0,1013.7,1009.5,6.0,20.4,31.1,No,2016,2,13,5,0.8660254037844386,0.5000000000000001,Summer,2.4,45.0,0.8000000000000035,17.9,C0
Newcastle,15.0,24.7,0.0,W,39.0,SE,SE,19.0,7.0,48.0,58.0,1017.6,1015.2,4.0,20.6,21.8,No,2016,11,14,0,-0.5000000000000004,0.8660254037844384,Spring,0.0,58.0,9.666666666666666,9.7,C0
Dartmoor,11.5,19.8,0.0,NNE,26.0,NNE,NNE,4.0,9.0,67.0,53.0,1023.9,1019.6,5.0,12.4,19.6,No,2011,5,20,4,0.49999999999999994,-0.8660254037844387,Autumn,0.0,71.0,0.06666666666666667,8.3,C3
Canberra,4.6,22.0,0.0,WNW,63.0,NW,WNW,19.0,35.0,46.0,25.0,1013.7,1011.3,6.0,16.7,21.7,No,2012,10,21,6,-0.8660254037844386,0.5000000000000001,Spring,0.0,23.0,0.0,17.4,C0
Adelaide,10.5,15.6,3.6,W,30.0,NNW,WSW,7.0,9.0,96.0,71.0,1028.0,1027.2,5.0,12.3,15.1,Yes,2009,7,29,2,-0.4999999999999998,-0.8660254037844388,Winter,12.6,72.0,4.6000000000000005,5.1,C0
Portland,10.5,24.2,0.0,N,43.0,N,N,13.0,19.0,62.0,40.0,1022.7,1018.3,8.0,15.6,22.2,No,2015,9,13,6,-1.0,-1.8369701987210297e-16,Spring,0.0,55.0,0.1,13.7,C3
WaggaWagga,3.3,17.4,0.0,SSE,24.0,E,SE,0.0,17.0,79.0,43.0,1020.0,1018.9,7.0,10.3,16.6,No,2016,7,7,3,-0.4999999999999998,-0.8660254037844388,Winter,10.8,69.0,4.733333333333329,14.099999999999998,C0
CoffsHarbour,19.6,27.4,0.2,NNE,35.0,NW,NE,11.0,17.0,76.0,61.0,1022.3,1019.8,7.0,23.6,25.6,No,2012,2,26,6,0.8660254037844386,0.5000000000000001,Summer,0.4,63.0,0.1333333333333144,7.799999999999997,C1
Nuriootpa,7.1,11.2,1.0,NNW,43.0,N,N,20.0,11.0,77.0,95.0,1004.7,1003.5,6.0,10.3,9.7,No,2009,6,14,6,1.2246467991473532e-16,-1.0,Winter,3.4,68.0,1.1333333333333344,4.1,C0
Richmond,13.7,29.7,0.0,SW,57.0,ENE,SE,2.0,19.0,91.0,91.0,1020.4,1017.4,8.0,18.0,18.6,No,2011,3,30,2,1.0,6.123233995736766e-17,Autumn,0.0,53.0,0.13333333333333572,16.0,C0
Ballarat,9.8,18.6,0.0,SSE,31.0,ESE,SSE,22.0,15.0,86.0,60.0,1026.1,1023.7,1.0,12.5,18.3,No,2017,4,12,2,0.8660254037844387,-0.49999999999999983,Autumn,0.4,64.0,19.200000000000003,8.8,C1
Portland,11.1,14.9,0.0,WSW,44.0,SSW,W,17.0,17.0,67.0,86.0,1014.4,1013.3,7.0,12.5,12.8,No,2014,9,16,1,-1.0,-1.8369701987210297e-16,Spring,4.0,84.0,1.333333333333332,3.8000000000000007,C3
MountGambier,13.1,20.2,0.0,S,54.0,SSE,S,31.0,37.0,68.0,50.0,1016.2,1016.0,8.0,16.1,18.4,No,2015,1,31,5,0.49999999999999994,0.8660254037844387,Summer,0.0,42.0,0.0,7.1,C3
Cobar,5.8,22.0,0.0,W,22.0,NE,WSW,11.0,11.0,36.0,16.0,1024.7,1021.7,0.0,15.2,21.2,No,2012,5,18,4,0.49999999999999994,-0.8660254037844387,Autumn,0.0,27.0,0.0,16.2,C2
Richmond,13.2,21.8,0.0,NNE,20.0,SSW,NE,0.0,11.0,99.0,65.0,1026.2,1021.6,8.0,16.2,21.4,No,2014,4,28,0,0.8660254037844387,-0.49999999999999983,Autumn,0.0,66.0,0.0,8.600000000000001,C0
PerthAirport,14.3,38.2,0.0,WSW,48.0,NNE,WSW,28.0,28.0,11.0,17.0,1009.8,1006.5,2.0,32.3,31.8,No,2010,11,30,1,-0.5000000000000004,0.8660254037844384,Spring,0.0,6.0,0.0,23.900000000000002,C2
MountGambier,9.8,16.5,0.6,N,15.0,ESE,NNW,7.0,7.0,99.0,79.0,1022.7,1020.4,8.0,11.5,14.4,No,2016,7,20,2,-0.4999999999999998,-0.8660254037844388,Winter,0.2,93.0,0.13333333333332742,6.699999999999999,C3
Walpole,9.0,18.9,1.2,WNW,28.0,WSW,SSE,9.0,7.0,64.0,57.0,1020.1,1018.1,5.0,14.2,17.4,Yes,2016,10,26,2,-0.8660254037844386,0.5000000000000001,Spring,1.6,89.0,0.9333333333333398,9.899999999999999,C3
Nuriootpa,8.9,13.6,7.6,W,43.0,WNW,WNW,19.0,26.0,81.0,73.0,1022.3,1022.2,7.0,10.7,13.3,Yes,2016,6,10,4,1.2246467991473532e-16,-1.0,Winter,6.7,84.0,5.3666666666666645,4.699999999999999,C0
CoffsHarbour,20.2,28.6,0.2,NNE,35.0,SW,NE,0.0,24.0,83.0,63.0,1017.5,1014.0,5.0,23.6,28.0,No,2016,3,14,0,1.0,6.123233995736766e-17,Autumn,5.2,74.0,1.7333333333333192,8.400000000000002,C1
Woomera,5.5,18.9,0.0,N,39.0,NE,N,15.0,15.0,59.0,26.0,1025.2,1021.6,4.0,10.6,18.6,No,2016,8,6,5,-0.8660254037844384,-0.5000000000000004,Winter,0.0,35.0,0.0,13.399999999999999,C2
Albany,12.0,17.8,1.8,W,39.0,SSW,SW,22.0,19.0,63.0,63.0,1025.9,1027.5,5.0,17.2,17.2,Yes,2010,4,26,0,0.8660254037844387,-0.49999999999999983,Autumn,0.0,64.0,0.19999999999999762,5.800000000000001,C1
Albury,19.8,21.1,10.4,W,74.0,N,W,22.0,37.0,98.0,55.0,996.0,1000.3,8.0,20.0,19.9,Yes,2016,3,18,4,1.0,6.123233995736766e-17,Autumn,0.4,35.0,0.13333333333333333,1.3000000000000007,C0
Hobart,9.4,21.1,0.4,SW,52.0,SSW,SSW,20.0,19.0,52.0,26.0,1009.7,1008.4,5.0,14.1,19.5,No,2016,2,17,2,0.8660254037844386,0.5000000000000001,Summer,10.8,39.0,3.6,11.700000000000001,C1
SydneyAirport,19.3,26.5,3.6,SSW,54.0,SSE,ESE,13.0,22.0,82.0,60.0,1015.9,1011.4,7.0,21.1,25.6,Yes,2015,12,10,3,-2.4492935982947064e-16,1.0,Summer,1.0,48.0,0.3333333333333286,7.199999999999999,C1
Moree,22.8,35.7,0.0,SSW,48.0,N,WNW,20.0,17.0,51.0,28.0,1012.2,1007.8,7.0,26.2,32.8,No,2013,12,26,3,-2.4492935982947064e-16,1.0,Summer,0.0,24.0,0.0,12.900000000000002,C2
WaggaWagga,20.6,33.1,0.0,ENE,52.0,ENE,NE,20.0,13.0,53.0,29.0,1018.6,1014.9,6.0,23.0,31.5,No,2015,2,19,3,0.8660254037844386,0.5000000000000001,Summer,2.0,43.0,0.6666666666666643,12.5,C0
Launceston,11.1,23.7,0.0,NW,39.0,NNW,NW,7.0,22.0,80.0,54.0,1012.7,1010.9,8.0,15.3,23.4,No,2009,3,19,3,1.0,6.123233995736766e-17,Autumn,0.0,55.0,4.766666666666667,12.6,C0
Cairns,24.4,31.1,0.2,SE,54.0,SSE,SE,17.0,33.0,72.0,62.0,1010.5,1007.2,7.0,27.0,29.2,No,2013,3,8,4,1.0,6.123233995736766e-17,Autumn,1.8,71.0,6.6000000000000005,6.700000000000003,C4
Adelaide,19.8,34.2,0.0,ESE,52.0,ESE,SE,9.0,15.0,49.0,28.0,1012.5,1008.5,5.0,23.9,32.8,No,2012,1,27,4,0.49999999999999994,0.8660254037844387,Summer,0.0,38.0,0.0,14.400000000000002,C0
Cobar,25.6,43.1,0.0,N,31.0,N,SSW,20.0,11.0,26.0,13.0,1011.8,1008.5,2.0,33.1,42.1,No,2017,2,10,4,0.8660254037844386,0.5000000000000001,Summer,0.0,20.0,0.0,17.5,C2
CoffsHarbour,19.9,27.0,0.0,NNW,35.0,NNW,NW,19.0,13.0,72.0,93.0,1012.3,1010.3,6.0,22.6,21.4,No,2013,3,31,6,1.0,6.123233995736766e-17,Autumn,8.2,66.0,3.8333333333333237,7.100000000000001,C1
Williamtown,12.2,19.2,0.0,NW,54.0,WNW,WNW,31.0,35.0,55.0,28.0,1016.4,1014.9,5.0,14.5,17.6,No,2016,8,20,5,-0.8660254037844384,-0.5000000000000004,Winter,0.0,45.0,0.0,7.0,C1
Albury,9.4,25.1,0.0,NW,37.0,SE,NW,7.0,13.0,77.0,47.0,1016.4,1015.1,8.0,14.9,23.2,No,2014,3,17,0,1.0,6.123233995736766e-17,Autumn,2.6,38.0,0.866666666666669,15.700000000000001,C0
Woomera,19.4,30.3,3.0,SSE,37.0,SE,ESE,11.0,17.0,82.0,45.0,1015.4,1013.0,7.0,20.2,28.5,Yes,2016,3,15,1,1.0,6.123233995736766e-17,Autumn,0.0,63.0,0.0,10.900000000000002,C2
Watsonia,10.6,32.7,0.0,N,37.0,ENE,NNE,7.0,11.0,66.0,20.0,1015.9,1009.2,1.0,18.2,31.2,No,2014,12,28,6,-2.4492935982947064e-16,1.0,Summer,0.0,38.0,1.3333333333333381,22.1,C0
Woomera,16.8,33.5,0.0,S,37.0,ENE,W,19.0,19.0,25.0,12.0,1018.1,1014.4,0.0,23.7,32.5,No,2016,11,27,6,-0.5000000000000004,0.8660254037844384,Spring,0.0,18.0,0.0,16.7,C2
Dartmoor,14.1,20.0,0.0,SE,50.0,SE,SE,24.0,31.0,68.0,66.0,1018.7,1016.8,5.0,15.9,18.6,No,2016,1,2,5,0.49999999999999994,0.8660254037844387,Summer,0.0,61.0,0.0,5.9,C3
Penrith,17.8,34.5,0.0,ENE,26.0,SSE,NNE,6.0,9.0,85.0,39.0,1017.6,1015.2,5.0,21.2,32.5,No,2016,3,2,2,1.0,6.123233995736766e-17,Autumn,0.0,53.0,0.0,16.7,C0
NorfolkIsland,18.8,23.3,0.4,SE,56.0,SE,SE,28.0,26.0,43.0,45.0,1015.9,1014.3,1.0,21.1,21.6,No,2011,3,7,0,1.0,6.123233995736766e-17,Autumn,18.0,66.0,7.533333333333334,4.5,C3
NorahHead,21.7,37.5,0.0,SSE,50.0,NNW,NE,7.0,17.0,77.0,46.0,1009.2,1005.8,5.0,26.0,34.1,No,2010,2,12,4,0.8660254037844386,0.5000000000000001,Summer,0.0,74.0,0.06666666666666904,15.8,C1
SalmonGums,3.4,17.7,0.0,SSW,20.0,SW,N,7.0,2.0,76.0,37.0,1017.6,1015.2,5.0,10.6,17.0,No,2016,5,27,4,0.49999999999999994,-0.8660254037844387,Autumn,0.0,50.0,0.8666666666666667,14.299999999999999,C2
NorfolkIsland,14.7,19.2,0.2,ESE,46.0,SE,S,17.0,22.0,55.0,71.0,1019.6,1017.6,6.0,17.0,17.1,No,2009,5,20,2,0.49999999999999994,-0.8660254037844387,Autumn,0.0,55.0,1.4000000000000001,4.5,C3
Ballarat,-0.9,10.9,0.0,N,63.0,NNE,N,24.0,33.0,99.0,98.0,1022.2,1015.6,8.0,7.2,9.4,No,2010,6,16,2,1.2246467991473532e-16,-1.0,Winter,0.0,60.0,0.0,11.8,C1
Darwin,24.4,33.2,4.6,SSW,46.0,N,WNW,7.0,22.0,68.0,55.0,1012.3,1008.6,2.0,29.7,32.7,Yes,2016,10,11,1,-0.8660254037844386,0.5000000000000001,Spring,0.0,58.0,1.8000000000000071,8.800000000000004,C4
Nhil,0.2,13.7,0.2,WSW,26.0,S,WSW,2.0,17.0,96.0,55.0,1031.5,1028.7,5.0,2.7,13.4,No,2017,6,7,2,1.2246467991473532e-16,-1.0,Winter,0.2,55.0,0.13333333333333452,13.5,C1
Townsville,21.1,28.6,0.0,NE,37.0,ENE,NE,17.0,24.0,62.0,57.0,1018.8,1015.5,3.0,25.8,26.6,No,2014,9,28,6,-1.0,-1.8369701987210297e-16,Spring,0.0,56.0,0.0,7.5,C4
GoldCoast,11.8,19.9,0.0,W,50.0,W,SW,24.0,11.0,33.0,20.0,1014.2,1011.5,5.0,14.2,19.6,No,2012,8,10,4,-0.8660254037844384,-0.5000000000000004,Winter,0.0,30.0,0.0,8.099999999999998,C1
Brisbane,17.1,28.9,0.0,NE,28.0,NNE,NE,6.0,11.0,56.0,56.0,1015.1,1010.9,1.0,25.4,27.1,No,2013,11,28,3,-0.5000000000000004,0.8660254037844384,Spring,0.0,49.0,2.933333333333323,11.799999999999997,C0
WaggaWagga,14.0,22.9,0.0,NNW,35.0,E,ENE,11.0,15.0,60.0,66.0,1017.8,1016.1,2.0,20.2,21.7,No,2012,4,1,6,0.8660254037844387,-0.49999999999999983,Autumn,0.0,38.0,0.0,8.899999999999999,C0
PerthAirport,12.0,20.1,1.0,WSW,39.0,WSW,WSW,20.0,22.0,86.0,62.0,1022.2,1020.9,6.0,16.5,18.8,No,2009,9,23,2,-1.0,-1.8369701987210297e-16,Spring,1.2,51.0,3.0,8.100000000000001,C2
Darwin,23.5,31.7,16.2,NNW,39.0,SE,NE,13.0,9.0,84.0,70.0,1009.2,1006.4,7.0,25.9,31.0,Yes,2009,3,16,0,1.0,6.123233995736766e-17,Autumn,19.8,82.0,11.466666666666663,8.2,C4
Penrith,8.1,25.7,0.0,SE,30.0,N,ESE,6.0,30.0,82.0,49.0,1017.6,1015.2,5.0,15.2,22.6,No,2010,9,21,1,-1.0,-1.8369701987210297e-16,Spring,0.0,50.0,0.0,17.6,C0
SydneyAirport,16.1,28.8,0.0,W,59.0,NW,W,24.0,28.0,31.0,20.0,1008.9,1008.1,1.0,21.3,27.9,No,2010,12,21,1,-2.4492935982947064e-16,1.0,Summer,4.8,33.0,1.5999999999999999,12.7,C1
Dartmoor,11.0,15.5,0.0,SSW,22.0,WNW,SW,7.0,13.0,77.0,68.0,1027.5,1025.7,5.0,13.3,14.8,No,2010,4,13,1,0.8660254037844387,-0.49999999999999983,Autumn,0.6,66.0,4.2,4.5,C3
MountGambier,10.8,18.2,4.8,WSW,59.0,WNW,WSW,20.0,28.0,73.0,51.0,1012.8,1012.7,6.0,13.8,17.9,Yes,2009,3,15,6,1.0,6.123233995736766e-17,Autumn,16.0,89.0,9.666666666666666,7.399999999999999,C3
Penrith,0.0,15.0,0.0,NW,37.0,NW,WNW,4.0,11.0,64.0,43.0,1017.6,1015.2,5.0,8.1,14.8,No,2015,8,5,2,-0.8660254037844384,-0.5000000000000004,Winter,0.0,39.0,0.0,15.0,C0
